zone,node,ts_ms,amp_0,amp_1,amp_2,amp_3,amp_4,amp_5,amp_6,amp_7,amp_8,amp_9,amp_10,amp_11,amp_12,amp_13,amp_14,amp_15,amp_16,amp_17,amp_18,amp_19,amp_20,amp_21,amp_22,amp_23,amp_24,amp_25,amp_26,amp_27,amp_28,amp_29,amp_30,amp_31,amp_32,amp_33,amp_34,amp_35,amp_36,amp_37,amp_38,amp_39,amp_40,amp_41,amp_42,amp_43,amp_44,amp_45,amp_46,amp_47,amp_48,amp_49,amp_50,amp_51,amp_52,amp_53,amp_54,amp_55,amp_56,amp_57,amp_58,amp_59,amp_60,amp_61,amp_62,amp_63
RIGHT,right,1778971911461,134.3577,5.0,35.0571,34.0588,35.1283,32.1403,28.1603,25.02,21.0,17.1172,13.3417,10.7703,7.8102,5.831,5.0,5.831,6.7082,10.4403,14.5602,17.72,21.0238,22.4722,23.4307,22.6716,21.095,18.3848,16.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.099,7.2111,11.1803,15.0,18.2483,19.9249,21.1896,20.6155,19.3132,16.7631,13.0384,11.7047,13.4536,17.0,22.4722,27.2029,30.3645,32.8938,32.311,30.0832,25.0799,18.0278,13.0384,9.2195,13.3417,21.0238
RIGHT,left,1778971911566,134.3577,5.0,14.1421,17.6918,22.0227,24.8395,27.0185,27.6586,27.8029,26.4008,24.2074,19.8494,15.5563,12.2066,8.2462,7.2801,9.2195,11.7047,14.5602,16.2788,18.0278,20.0,21.0,21.0238,20.025,18.2483,17.2627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0227,17.2627,12.53,9.434,9.0,11.6619,15.6205,19.2354,23.4094,26.9258,28.6356,29.6142,30.4138,29.4279,28.4429,25.9615,25.2982,23.2594,22.4722,21.6333,20.6155,18.4391,15.6205,11.4018,7.2111,3.0
RIGHT,right,1778971911662,134.3577,5.0,37.054,37.2156,35.3553,32.5576,28.4429,25.318,22.2036,18.0,16.0312,14.3178,12.6491,12.083,9.434,7.2111,4.4721,5.3852,9.434,13.0384,17.4642,19.6469,22.0907,22.2036,21.1896,20.2485,18.3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4721,4.4721,9.0554,13.0,16.1245,19.4165,20.6155,20.6155,19.105,17.8045,16.1245,15.8114,17.0294,19.2354,22.561,25.0,28.1603,29.1204,29.1204,28.1603,24.0416,19.6977,14.8661,16.1555,21.095,26.0192
RIGHT,left,1778971911783,134.3577,5.0,14.1421,19.105,21.0238,25.02,25.02,26.0,26.0,24.0,22.0,18.1108,14.3178,10.7703,8.4853,8.2462,10.0499,11.7047,14.3178,16.1245,17.2047,17.8045,18.4391,17.6918,16.2788,13.4536,11.6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3607,17.088,11.4018,7.6158,6.7082,9.8489,14.1421,18.0,22.2036,25.4951,26.9258,29.1204,29.4109,29.4109,27.5136,25.0,24.5153,21.095,20.0,19.105,18.2483,16.2788,13.1529,10.0499,6.0,1.0
RIGHT,right,1778971911874,134.3577,5.0,34.6554,33.3017,32.5576,30.4138,27.5862,24.8395,21.4009,18.3576,17.4642,14.8661,12.6491,10.198,6.0828,3.0,2.2361,6.4031,11.3137,15.0,18.3576,21.1896,21.2132,22.0227,20.6155,18.7883,17.2047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2801,7.2801,10.4403,14.4222,18.3848,21.4009,22.4722,22.3607,20.1246,17.0,13.0384,9.434,11.0454,14.3178,18.868,24.4131,28.0179,29.6816,29.6816,26.9258,23.8537,18.4391,13.4164,12.0416,16.6433,22.6716
RIGHT,left,1778971912000,134.3577,5.0,15.0,19.2094,22.6716,24.8395,25.4951,26.1725,25.4558,24.0416,21.9317,18.4391,14.4222,11.7047,10.0,9.4868,10.8167,12.7279,13.6015,14.7648,15.2315,16.1555,16.1555,15.5242,14.5602,13.1529,13.0384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5407,16.4012,11.4018,7.0711,6.4031,10.0499,14.5602,18.7883,22.8254,25.807,27.8029,29.0689,29.7321,28.3196,27.6586,25.6125,24.4131,21.9545,21.0238,20.2485,18.9737,16.7631,13.6015,10.4403,4.4721,0.0
RIGHT,right,1778971912078,134.3577,5.0,29.8329,30.0832,28.1603,25.9615,22.8035,20.3961,17.1172,14.0357,13.3417,13.0,11.6619,11.6619,10.0,7.8102,5.0,3.0,6.4031,9.2195,12.7279,15.8114,17.4642,18.4391,18.1108,17.1172,15.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6023,8.0623,10.8167,13.6015,17.4642,19.6469,20.2237,19.0263,18.0278,15.0,11.0454,8.9443,8.9443,12.1655,16.0,20.0998,23.0217,25.02,26.0,24.0,22.0227,18.1108,13.9284,13.4536,17.4642,21.587
RIGHT,left,1778971912213,134.3577,5.0,14.8661,20.5183,24.0832,27.0185,28.6007,30.0,29.4109,27.4591,24.6982,20.2485,16.4012,12.7279,8.9443,8.0623,8.6023,10.6301,12.53,15.2315,16.7631,17.4642,18.2483,18.2483,17.1172,15.0333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4558,20.2485,14.8661,9.0,6.4031,8.0,11.6619,16.2788,21.2603,25.0,26.0768,27.7849,28.6531,29.1548,28.3019,27.8029,25.4951,26.1725,24.8395,24.4131,23.8537,21.6333,18.6011,13.6015,9.2195,3.6056
RIGHT,right,1778971912284,134.3577,5.0,41.2311,40.7185,37.1214,34.8855,29.9666,26.0,21.1896,17.4642,15.0,12.1655,12.083,10.2956,7.8102,6.4031,4.0,7.0711,10.8167,15.6205,19.105,21.6333,23.2594,23.5372,23.0217,21.3776,18.3848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1623,6.0,11.7047,14.7648,17.2047,17.8045,17.8045,16.4012,13.8924,11.4018,11.1803,13.6015,18.3848,22.8035,27.2029,30.0,32.8024,32.0156,30.6105,27.0185,21.4009,13.4164,8.0623,13.0384,21.1896,29.1204
RIGHT,right,1778971912491,134.3577,5.0,34.1321,35.3553,31.7648,30.4138,25.9422,21.9545,18.6011,14.8661,13.4164,13.3417,12.0416,12.0,12.0416,9.2195,7.6158,7.2111,9.2195,13.3417,16.4924,19.3132,20.5913,20.0,18.3848,17.2047,15.6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0499,10.6301,14.5602,18.0278,20.6155,23.7697,24.1868,24.4131,21.4009,18.0278,14.7648,11.4018,11.4018,14.4222,19.799,24.0832,28.3196,29.6985,30.4138,28.3196,25.4951,20.5183,15.6525,14.0,17.4642,24.4131
RIGHT,left,1778971912649,134.3577,5.0,12.7279,17.0294,20.0,23.8537,24.1868,26.4197,25.9422,23.2594,22.3607,19.2354,16.6433,14.2127,12.2066,9.4868,10.0,10.198,11.1803,12.8062,14.8661,15.5563,16.2788,16.4012,15.8114,14.4222,14.7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2036,16.2788,8.9443,4.1231,5.0,9.434,15.5563,20.0,23.8537,26.4197,28.178,28.6356,29.5466,28.2312,26.4008,24.5967,23.0217,20.6155,20.5183,20.6155,20.0,18.6011,16.4012,13.4536,9.2195,3.1623
RIGHT,right,1778971912704,134.3577,5.0,27.4591,26.6271,24.2074,23.3452,20.6155,19.7231,18.3848,17.72,17.1172,17.0294,17.0,15.0333,12.1655,8.2462,3.6056,3.0,7.6158,12.8062,17.0294,19.7231,21.1896,21.3776,21.0,19.2354,16.7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6619,13.0,15.1327,18.3848,20.8087,22.6274,23.4307,23.0217,21.9545,18.3576,13.0384,9.8995,8.0623,11.1803,16.2788,21.2132,25.4558,28.2843,29.6985,28.2843,26.1725,22.0227,17.8885,17.0294,19.4165,21.9317
RIGHT,left,1778971912852,134.3577,5.0,14.0,19.0263,22.0907,26.0768,27.074,28.1603,28.1603,25.318,23.0868,20.0998,17.0294,13.3417,11.1803,9.8995,8.9443,11.0454,12.1655,13.9284,15.6525,16.6433,18.0278,17.2047,17.0294,17.0294,16.9706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0799,19.6469,13.0384,9.434,7.2801,11.1803,15.2971,20.0,25.0799,27.6586,30.0832,32.28,32.8938,31.6228,30.6757,29.1204,26.4764,25.1794,24.0208,22.0907,22.2036,19.2354,16.1245,12.1655,8.0623,2.0
RIGHT,right,1778971912912,134.3577,5.0,31.6228,31.0161,30.0832,26.9258,23.7697,18.9737,16.4924,14.0357,13.1529,12.6491,12.083,11.1803,8.9443,6.7082,3.6056,3.1623,7.0711,11.3137,15.2643,17.4642,18.4391,19.0263,17.2627,15.8114,14.4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2195,9.0,13.0,15.6205,18.4391,19.7231,20.6155,20.8806,18.6815,17.72,14.3178,12.8062,11.6619,14.3178,18.1108,22.0,24.0,26.0192,26.0768,24.0208,21.0238,17.0294,14.8661,14.2127,18.3848,22.8035
RIGHT,left,1778971913062,134.3577,5.0,12.8062,17.8045,21.4009,23.6008,25.807,26.6271,26.0768,25.0599,23.3238,19.7231,16.6433,13.4536,11.6619,10.4403,11.0454,12.6491,13.4164,15.8114,17.2047,17.8045,18.6011,17.8045,17.0294,16.2788,15.5563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2132,16.0312,10.4403,4.2426,4.2426,9.0554,14.0357,18.6815,22.1359,25.4951,28.178,29.1548,29.6816,28.3019,27.4591,25.5539,24.5967,22.4722,23.0868,21.587,21.587,19.4165,16.2788,13.3417,8.2462,3.0
RIGHT,right,1778971913118,134.3577,5.0,32.0156,31.3209,30.0832,26.9258,24.5153,21.2132,19.0263,17.1172,16.2788,15.5242,13.9284,13.6015,10.198,8.0623,4.1231,1.0,6.0,10.4403,13.0384,16.2788,18.0278,19.3132,18.2483,18.0278,15.5242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7047,9.434,12.0416,14.7648,17.6918,20.2485,21.4709,21.5407,19.9249,18.6815,15.2315,12.0416,12.53,15.1327,19.0263,23.0217,26.0768,28.0179,28.0179,26.0192,23.0868,19.4165,17.0,16.4012,20.2485,24.7386
RIGHT,left,1778971913267,134.3577,5.0,12.1655,18.0278,22.0,25.0799,28.1603,29.2746,29.4279,27.4591,26.4764,22.3607,19.2354,15.0333,11.0454,9.434,8.0623,9.0554,12.0416,13.6015,15.2315,16.5529,18.3576,17.4929,18.0278,16.4012,16.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0868,18.2483,11.7047,7.0711,5.099,8.6023,12.3693,17.0294,22.0227,25.0799,27.1662,29.2746,30.4138,30.2655,29.2746,29.1548,28.0179,27.0185,26.1725,25.318,24.5153,22.3607,19.2354,15.1327,11.0,5.099
RIGHT,right,1778971913333,134.3577,5.0,31.241,31.1448,29.7321,28.2843,25.4951,23.6008,20.5913,18.7883,17.72,16.2788,15.1327,13.0384,11.0454,6.0828,2.0,4.2426,8.4853,13.6015,17.8885,20.8806,22.2036,22.0227,19.4165,17.4642,15.2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6023,12.1655,17.2627,20.6155,24.4131,25.4951,25.4951,22.8035,19.4165,15.6205,10.8167,9.0554,13.6015,19.105,25.4951,30.4138,33.9411,34.6554,34.0588,31.241,27.6586,21.2603,16.5529,16.0312,18.7883,23.0217
RIGHT,left,1778971913477,134.3577,5.0,15.5242,19.4165,23.1948,26.0768,28.0179,28.0,28.0179,26.0192,23.0217,20.0,16.0312,11.4018,8.6023,8.9443,10.0499,12.0416,14.3178,15.5242,17.088,17.4642,18.7883,18.3576,17.4929,16.6433,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3238,18.0278,12.1655,6.0828,3.1623,7.0711,11.1803,15.8114,20.6155,23.3452,25.318,27.1662,28.1603,28.2843,27.2947,25.318,24.7386,23.0868,22.4722,21.9317,20.5913,17.8885,15.2315,12.083,6.3246,1.4142
RIGHT,right,1778971913552,134.3577,5.0,33.541,33.541,30.4138,27.313,23.4094,19.4165,17.0294,14.3178,14.3178,13.8924,14.4222,13.6015,10.0,6.4031,2.0,5.3852,11.7047,16.5529,20.8087,22.6274,23.0217,21.4709,19.9249,17.1172,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6491,13.4164,16.6433,21.8403,24.0208,27.074,27.4591,26.9258,24.0416,19.9249,15.2971,12.1655,11.4018,15.6525,21.8403,25.9615,31.0483,32.28,33.5261,30.3645,26.9258,22.2036,17.1172,18.0278,21.4009,26.4197
RIGHT,left,1778971913694,134.3577,5.0,17.2047,21.9545,25.9422,28.6356,30.0832,30.6757,31.0483,28.8617,26.6833,21.587,17.4642,12.083,8.4853,8.2462,9.0554,11.1803,13.8924,16.4012,17.8045,19.105,19.105,19.105,17.6918,15.5563,14.8661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9317,15.6205,9.434,3.1623,2.8284,7.8102,13.0384,17.8885,21.4709,24.5967,26.8328,29.0689,30.4138,30.0167,30.0167,28.3019,28.8444,26.4008,26.2488,24.7588,23.3452,20.5183,17.0294,12.8062,8.0623,2.2361
RIGHT,right,1778971913760,134.3577,5.0,31.5753,32.3883,29.1548,26.0192,23.0868,19.4165,18.3848,15.2643,14.8661,15.6205,14.2127,12.0416,9.2195,4.1231,3.1623,8.0623,14.2127,18.7883,22.8035,25.0799,26.1725,25.2982,23.7065,21.2603,18.6011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2788,13.9284,15.6205,18.9737,21.095,24.0832,24.5153,24.0416,22.4722,18.9737,15.2971,12.0416,10.8167,14.7648,18.9737,23.7697,27.4591,29.6142,30.5941,29.2746,26.0192,21.095,17.4642,19.105,22.3607,26.9258
RIGHT,left,1778971913903,134.3577,5.0,14.8661,18.4391,22.0227,23.6008,25.2389,26.0768,25.5539,23.3238,21.095,17.2047,12.2066,9.2195,6.0828,7.6158,9.2195,12.083,13.9284,16.7631,17.4642,19.2354,19.2354,19.2354,18.1108,16.0312,15.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6155,15.0333,10.198,5.6569,7.0711,10.6301,14.4222,19.2354,21.9317,25.632,27.5136,28.4605,29.4109,29.7321,27.8568,27.313,25.4951,25.0599,22.4722,21.6333,19.4165,17.2047,13.6015,9.434,5.099,3.1623
RIGHT,right,1778971913966,134.3577,5.0,37.0,34.7851,31.6228,27.8927,24.3311,22.0,20.2237,17.72,17.8885,17.4929,16.6433,14.4222,11.4018,7.2111,5.099,9.2195,14.8661,19.8494,22.4722,25.0799,25.7099,24.0832,22.0907,19.6469,16.5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7279,13.0,15.2643,19.8494,22.3607,24.3516,24.5153,23.1948,20.0998,16.1245,12.083,11.4018,14.5602,19.0263,24.0208,27.0185,31.0644,31.0644,30.1496,27.074,22.0227,17.4642,14.8661,19.6977,25.9615,31.7805
RIGHT,left,1778971914107,134.3577,5.0,14.5602,18.6815,21.587,24.5153,25.318,25.318,25.1794,23.1948,20.2237,16.2788,12.6491,9.434,7.2111,8.0623,9.2195,10.2956,12.8062,14.2127,15.0,16.1245,16.5529,17.088,16.1555,14.5602,14.1421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8254,17.0294,11.6619,9.0,8.4853,11.7047,16.0312,20.0998,23.5372,25.9615,28.4605,28.7924,29.7321,28.4605,27.8927,25.7099,23.1948,22.0227,20.025,19.105,17.2627,16.2788,12.1655,9.0,4.1231,3.0
RIGHT,right,1778971914173,134.3577,5.0,35.6931,32.7567,28.6356,25.1794,21.0,19.2354,18.0278,17.4929,18.6011,18.4391,17.8045,15.0,12.0416,7.8102,5.0,7.8102,13.4536,18.4391,22.4722,25.0799,25.4951,25.02,23.1948,20.8806,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1529,11.6619,13.4164,17.1172,19.105,21.8403,22.8473,22.8254,21.9545,18.868,17.4642,16.4924,17.0294,19.6469,22.4722,25.0799,27.313,28.2312,28.2312,24.1661,21.6333,19.799,19.6977,23.5372,29.0689,34.0588
RIGHT,left,1778971914317,134.3577,5.0,15.8114,20.8087,24.2074,26.2488,27.5862,28.2843,27.5862,24.7588,23.3452,19.105,15.5563,11.4018,8.544,6.3246,7.8102,10.2956,12.3693,15.2971,17.1172,18.0278,18.0278,18.0278,17.0,16.0,14.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.6155,14.3178,9.0,5.831,9.2195,13.0384,18.3848,22.6716,26.4008,29.6816,30.5287,30.5287,30.0167,28.3019,25.807,24.8395,22.6274,21.4009,20.2485,19.2354,18.7883,16.5529,13.4164,8.9443,3.6056,1.0
RIGHT,right,1778971914374,134.3577,5.0,33.541,30.4138,25.0799,22.0227,18.6815,18.868,19.799,20.8087,22.4722,23.3238,22.4722,20.8087,17.0294,11.3137,5.831,3.6056,9.2195,14.5602,19.3132,22.4722,24.0832,24.8395,23.3238,21.1896,18.2483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4165,17.8885,18.0278,20.6155,21.4009,24.0832,25.807,25.4951,23.7697,19.9249,16.1555,12.53,10.8167,12.0,16.4924,19.3132,23.7697,26.4008,27.313,26.8328,25.2389,24.0832,23.8537,26.9258,29.8329,33.3766
RIGHT,left,1778971914530,134.3577,5.0,17.2627,21.8403,25.2982,28.7924,29.1548,30.8707,29.9666,28.178,25.4951,21.0238,17.088,13.3417,10.0499,8.6023,10.2956,11.4018,14.1421,16.0312,18.0278,19.105,20.0998,20.2237,19.4165,17.4642,15.8114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5372,17.088,10.8167,5.831,4.2426,8.0,13.1529,18.0278,22.8473,25.9422,27.7849,30.0167,31.3847,30.0167,29.5296,29.0689,27.313,25.2982,25.0,23.5372,22.3607,18.4391,15.5242,11.4018,6.7082,2.2361
RIGHT,right,1778971914586,134.3577,5.0,33.6006,32.8024,27.2029,24.6982,20.2485,18.2483,17.0294,16.7631,18.7883,19.2354,19.2354,17.0,13.0,8.2462,2.2361,4.1231,10.4403,14.7648,19.2094,21.2603,21.9545,21.5407,20.3961,19.0263,16.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1327,13.8924,15.6525,19.2354,21.095,23.7697,24.6982,24.5967,21.9545,18.868,14.3178,11.0454,10.2956,14.2127,19.2354,22.3607,27.7308,28.6356,29.9666,27.7308,23.4094,19.2354,16.2788,19.4165,24.0832,29.4109
RIGHT,left,1778971914740,134.3577,5.0,10.198,15.5242,19.9249,24.3516,26.5707,28.2312,28.6356,26.8328,25.0599,22.8254,19.2354,16.1555,12.1655,10.198,9.434,10.0,12.083,13.3417,15.1327,16.0312,17.0,17.0294,17.0294,16.1245,16.2788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0998,15.1327,9.8489,6.7082,5.3852,9.434,13.3417,17.1172,22.0,24.1868,26.4764,28.6356,28.8617,27.8927,27.6586,26.4764,25.1794,24.0208,24.0,23.0868,23.1948,21.095,19.105,15.0333,11.0,6.0
RIGHT,right,1778971914796,134.3577,5.0,24.5967,24.1868,21.4009,20.5183,18.6011,17.8885,17.4642,16.0312,16.0,15.1327,13.1529,11.0454,7.0,3.1623,2.2361,8.0623,12.3693,16.1555,18.868,20.6155,21.2603,19.4165,18.3576,15.8114,14.3178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0294,16.5529,17.0294,18.3848,20.2237,23.0,23.1948,22.561,20.2485,17.088,11.7047,7.0711,4.4721,8.2462,14.8661,18.3848,22.8473,25.0799,26.0,25.0799,23.7065,20.8087,17.2047,16.7631,19.0,21.587
RIGHT,left,1778971914801,32.0624,15.0,12.6491,4.0,3.1623,9.2195,5.3852,4.1231,5.6569,3.6056,2.2361,2.8284,1.4142,2.2361,3.6056,4.4721,2.8284,5.0,1.4142,2.0,4.2426,5.3852,4.4721,5.831,6.0,19.6469,21.9317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4721,4.0,5.0,2.2361,3.1623,4.1231,2.2361,3.1623,3.0,6.0828,5.6569,1.0,2.2361,3.1623,0.0,1.0,6.3246,2.8284,3.1623,1.4142,2.2361,5.3852,2.2361,3.6056,3.1623,3.1623
RIGHT,left,1778971914957,134.3577,5.0,14.2127,19.2094,22.8035,26.6271,28.8444,30.0167,29.5296,27.7308,25.0799,21.4709,17.0,12.8062,9.434,10.198,10.4403,12.2066,15.0,16.9706,18.4391,20.6155,20.8087,20.0,19.4165,18.868,17.8885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2603,15.8114,8.544,5.831,8.0,12.53,17.8045,22.6716,26.4008,28.8444,31.0644,32.249,32.249,31.3847,29.6816,27.2029,26.2488,24.0416,24.8395,23.6008,22.2036,20.2485,17.2047,12.8062,7.8102,2.2361
RIGHT,right,1778971914992,134.3577,5.0,37.855,37.6563,33.541,30.8058,25.9615,22.1359,18.3576,16.4012,14.8661,13.0384,12.53,11.1803,8.0623,2.8284,1.4142,7.2111,12.53,15.8114,20.0998,22.0227,22.8035,22.3607,20.0,18.4391,15.6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8062,12.0,14.4222,17.8045,19.6977,22.1359,23.3452,22.2036,21.095,18.2483,14.5602,11.4018,12.6491,16.0,22.2036,26.4764,30.4138,32.3883,31.4006,29.4279,24.5153,18.0278,14.1421,15.1327,21.3776,28.6356
RIGHT,left,1778971915165,134.3577,5.0,14.3178,19.3132,23.0868,25.7099,27.4591,28.2843,28.1603,25.0799,23.0217,19.0263,15.0333,11.1803,7.2111,6.7082,8.0,9.4868,12.083,14.4222,15.0,15.6205,17.0294,16.2788,15.5563,13.4536,12.2066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2354,14.0357,8.544,5.3852,7.0711,11.7047,15.2971,20.0998,23.0217,26.0192,27.0,28.0179,29.0,28.0179,27.074,26.4764,25.7099,24.3516,24.1661,23.7065,22.3607,20.1246,16.5529,13.0,7.2801,3.1623
RIGHT,right,1778971915198,134.3577,5.0,22.8254,20.1246,17.72,15.1327,13.1529,12.083,12.7279,13.6015,14.7648,14.3178,13.4164,10.2956,7.8102,3.1623,3.1623,8.0623,13.4536,16.6433,19.6977,21.587,21.0238,21.095,18.4391,17.088,14.4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2788,16.1555,18.0,20.8806,24.1868,26.2488,28.2843,28.4253,28.0179,25.2389,21.6333,17.0294,12.0416,9.0554,10.2956,13.4536,18.0278,21.4709,22.8473,23.4094,22.8035,21.0238,20.2237,19.6977,20.6155,23.3452
RIGHT,left,1778971915380,134.3577,5.0,16.2788,21.2132,23.0217,27.0185,28.0,29.0172,27.1662,25.318,22.3607,18.2483,14.1421,10.0,6.3246,4.4721,7.0711,10.7703,12.53,14.4222,15.8114,16.6433,16.6433,15.8114,14.2127,13.4536,12.0416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5407,15.8114,10.6301,6.0828,5.831,10.0,15.5242,19.3132,21.9317,24.5967,25.9422,26.8328,27.313,26.9258,26.2488,24.5153,24.0832,23.0,23.0868,22.2036,20.3961,18.2483,15.1327,10.0499,5.099,3.0
RIGHT,right,1778971915403,134.3577,5.0,32.249,30.4138,28.2312,25.0,20.0998,18.1108,16.1555,15.8114,16.9706,15.6205,14.4222,12.2066,8.6023,4.2426,1.4142,7.8102,14.4222,19.2354,23.0868,24.5153,26.0768,25.0799,23.5372,21.5407,17.4929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.868,16.0,17.4642,20.5183,24.4131,28.2312,30.6757,30.8058,30.4138,27.1662,23.0868,16.0312,9.2195,4.0,9.8995,17.2047,24.4131,28.0179,30.2324,29.6816,27.7849,22.8473,20.0998,19.9249,22.2036,27.5862
RIGHT,left,1778971915600,134.3577,5.0,14.2127,18.0278,21.4709,25.0799,25.632,26.2488,25.7099,23.3452,20.2237,17.2627,14.5602,11.1803,10.6301,9.8489,11.4018,12.1655,13.0,14.0357,14.1421,14.3178,14.3178,13.6015,12.6491,11.7047,11.1803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.561,16.1555,9.8489,3.6056,1.4142,7.0711,12.7279,17.6918,20.6155,24.2074,26.4008,28.6007,28.6007,28.6007,28.4253,27.6586,26.1725,25.4951,25.6125,24.4131,24.4131,21.6333,19.2094,14.1421,9.2195,4.1231
RIGHT,right,1778971915607,134.3577,5.0,37.0135,33.0151,29.0,23.0217,19.4165,14.3178,12.7279,11.7047,14.1421,16.0,16.0312,15.0333,13.1529,9.4868,4.4721,1.4142,6.4031,11.3137,14.7648,17.088,18.2483,18.0278,17.4642,15.6525,14.2127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2094,17.1172,18.3848,20.5183,24.4131,27.313,30.0832,30.4138,30.1496,28.0179,23.0868,18.1108,13.6015,10.6301,12.1655,16.2788,21.1896,25.632,26.9258,27.7308,26.0768,22.6716,23.8537,25.0,29.2746,33.0
RIGHT,left,1778971915815,134.3577,5.0,17.4642,21.8403,23.4094,26.9258,26.4008,26.8328,26.4197,23.3238,20.5913,16.1245,12.083,8.0623,6.7082,8.6023,11.7047,12.6491,15.5242,16.4924,17.4642,17.4642,17.4642,16.4924,14.3178,12.1655,10.0499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.2627,10.4403,5.0,2.2361,8.0623,12.3693,17.72,21.5407,24.6982,26.9258,29.1548,30.0832,30.6757,30.3645,28.1603,28.8617,26.4764,25.318,23.0868,21.0238,18.0278,14.0357,10.0499,5.099,2.2361
RIGHT,right,1778971915818,134.3577,5.0,33.8378,33.2866,30.2324,26.6271,22.6716,19.105,16.6433,14.3178,13.6015,12.0416,12.0,9.0,7.0711,3.0,2.2361,6.7082,11.4018,15.5563,20.0,21.4709,22.1359,22.2036,22.0227,19.6469,18.3576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4403,8.9443,12.3693,15.2643,18.3848,21.4009,21.9545,20.1246,18.7883,16.1245,12.7279,10.7703,13.0384,17.088,21.9317,25.9422,28.178,29.0689,28.178,25.0599,21.095,14.8661,11.7047,14.5602,20.2485,27.2029
